id,education,religion,party,indepparty,demstrength,repstrength,demlike_1,replike_1,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,choice_set,outlet_headline,endorser_partisanship,endorser_gender,endorser_religiosity,chosen_article,age,gender,ethnicity,employment_status
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,10,1D,Independent,Female,Yes,0,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,10,1R,Democrat,Male,No,1,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,11,1R,Republican,Female,Yes,1,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,11,2D,Independent,Male,No,0,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,12,1D,Democrat,Male,Yes,0,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,12,N,Independent,Female,No,1,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,13,1D,Republican,Female,No,1,26,Female,White,Part-Time
288,2,9,1,,1,,50,0,1,1,2,2,2,1,1,1,1,2,1,2,1,13,3R,Independent,Male,Yes,0,26,Female,White,Part-Time
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1R,Independent,Male,No,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3R,Republican,Female,Yes,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2D,Independent,Female,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3R,Republican,Male,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,3,1R,Republican,Female,No,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,3,3D,Democrat,Male,Yes,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,4,3R,Independent,Male,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,4,2R,Democrat,Female,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,5,3R,Independent,Female,No,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,5,N,Republican,Male,Yes,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,6,2D,Republican,Male,Yes,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,6,3D,Democrat,Female,No,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,7,1D,Democrat,Male,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,7,2R,Republican,Female,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,8,2D,Democrat,Female,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,8,1D,Independent,Male,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,9,2D,Democrat,Female,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,9,2R,Independent,Male,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,10,1D,Independent,Female,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,10,1R,Democrat,Male,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,11,1R,Republican,Female,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,11,2D,Independent,Male,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,12,1D,Democrat,Male,Yes,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,12,N,Independent,Female,No,0,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,13,1D,Republican,Female,No,1,26,Female,White,DATA_EXPIRED
289,4,2,2,,,2,80,80,1,1,1,1,1,2,2,2,1,1,1,1,1,13,3R,Independent,Male,Yes,0,26,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1R,Independent,Male,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,1,3R,Republican,Female,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2D,Independent,Female,Yes,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,2,3R,Republican,Male,No,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,3,1R,Republican,Female,No,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,3,3D,Democrat,Male,Yes,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,4,3R,Independent,Male,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,4,2R,Democrat,Female,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,5,3R,Independent,Female,No,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,5,N,Republican,Male,Yes,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,6,2D,Republican,Male,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,6,3D,Democrat,Female,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,7,1D,Democrat,Male,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,7,2R,Republican,Female,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,8,2D,Democrat,Female,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,8,1D,Independent,Male,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,9,2D,Democrat,Female,Yes,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,9,2R,Independent,Male,No,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,10,1D,Independent,Female,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,10,1R,Democrat,Male,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,11,1R,Republican,Female,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,11,2D,Independent,Male,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,12,1D,Democrat,Male,Yes,0,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,12,N,Independent,Female,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,13,1D,Republican,Female,No,1,43,Female,White,DATA_EXPIRED
290,3,9,1,,1,,90,15,1,1,2,2,2,2,1,1,1,2,2,2,1,13,3R,Independent,Male,Yes,0,43,Female,White,DATA_EXPIRED
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1R,Independent,Male,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,1,3R,Republican,Female,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2D,Independent,Female,Yes,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,2,3R,Republican,Male,No,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,3,1R,Republican,Female,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,3,3D,Democrat,Male,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,4,3R,Independent,Male,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,4,2R,Democrat,Female,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,5,3R,Independent,Female,No,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,5,N,Republican,Male,Yes,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,6,2D,Republican,Male,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,6,3D,Democrat,Female,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,7,1D,Democrat,Male,No,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,7,2R,Republican,Female,Yes,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,8,2D,Democrat,Female,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,8,1D,Independent,Male,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,9,2D,Democrat,Female,Yes,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,9,2R,Independent,Male,No,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,10,1D,Independent,Female,Yes,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,10,1R,Democrat,Male,No,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,11,1R,Republican,Female,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,11,2D,Independent,Male,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,12,1D,Democrat,Male,Yes,0,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,12,N,Independent,Female,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,13,1D,Republican,Female,No,1,36,Male,White,Full-Time
291,2,9,1,,2,,47,28,1,1,1,2,2,2,2,1,1,1,2,2,1,13,3R,Independent,Male,Yes,0,36,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1R,Independent,Male,No,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,1,3R,Republican,Female,Yes,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2D,Independent,Female,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,2,3R,Republican,Male,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,3,1R,Republican,Female,No,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,3,3D,Democrat,Male,Yes,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,4,3R,Independent,Male,Yes,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,4,2R,Democrat,Female,No,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,5,3R,Independent,Female,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,5,N,Republican,Male,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,6,2D,Republican,Male,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,6,3D,Democrat,Female,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,7,1D,Democrat,Male,No,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,7,2R,Republican,Female,Yes,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,8,2D,Democrat,Female,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,8,1D,Independent,Male,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,9,2D,Democrat,Female,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,9,2R,Independent,Male,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,10,1D,Independent,Female,Yes,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,10,1R,Democrat,Male,No,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,11,1R,Republican,Female,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,11,2D,Independent,Male,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,12,1D,Democrat,Male,Yes,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,12,N,Independent,Female,No,0,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,13,1D,Republican,Female,No,1,32,Male,White,Full-Time
292,3,7,1,,1,,65,15,1,1,1,2,2,1,1,2,1,2,1,1,1,13,3R,Independent,Male,Yes,0,32,Male,White,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1R,Independent,Male,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,1,3R,Republican,Female,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2D,Independent,Female,Yes,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,2,3R,Republican,Male,No,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,3,1R,Republican,Female,No,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,3,3D,Democrat,Male,Yes,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,4,3R,Independent,Male,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,4,2R,Democrat,Female,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,5,3R,Independent,Female,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,5,N,Republican,Male,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,6,2D,Republican,Male,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,6,3D,Democrat,Female,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,7,1D,Democrat,Male,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,7,2R,Republican,Female,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,8,2D,Democrat,Female,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,8,1D,Independent,Male,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,9,2D,Democrat,Female,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,9,2R,Independent,Male,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,10,1D,Independent,Female,Yes,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,10,1R,Democrat,Male,No,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,11,1R,Republican,Female,Yes,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,11,2D,Independent,Male,No,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,12,1D,Democrat,Male,Yes,1,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,12,N,Independent,Female,No,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,13,1D,Republican,Female,No,0,32,Male,Asian,Full-Time
293,3,6,1,,2,,40,20,1,1,2,2,1,2,1,1,2,1,2,1,2,13,3R,Independent,Male,Yes,1,32,Male,Asian,Full-Time
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1R,Independent,Male,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,3R,Republican,Female,Yes,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2D,Independent,Female,Yes,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,2,3R,Republican,Male,No,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,1R,Republican,Female,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,3D,Democrat,Male,Yes,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,4,3R,Independent,Male,Yes,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,4,2R,Democrat,Female,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,5,3R,Independent,Female,No,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,5,N,Republican,Male,Yes,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,6,2D,Republican,Male,Yes,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,6,3D,Democrat,Female,No,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,7,1D,Democrat,Male,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,7,2R,Republican,Female,Yes,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,8,2D,Democrat,Female,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,8,1D,Independent,Male,Yes,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,9,2D,Democrat,Female,Yes,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,9,2R,Independent,Male,No,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,10,1D,Independent,Female,Yes,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,10,1R,Democrat,Male,No,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,11,1R,Republican,Female,Yes,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,11,2D,Independent,Male,No,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,12,1D,Democrat,Male,Yes,0,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,12,N,Independent,Female,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,13,1D,Republican,Female,No,1,37,Male,Black,DATA_EXPIRED
294,3,9,1,,2,,20,0,1,1,1,2,2,1,1,1,1,1,1,2,1,13,3R,Independent,Male,Yes,0,37,Male,Black,DATA_EXPIRED
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1R,Independent,Male,No,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,1,3R,Republican,Female,Yes,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2D,Independent,Female,Yes,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,2,3R,Republican,Male,No,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,3,1R,Republican,Female,No,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,3,3D,Democrat,Male,Yes,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,4,3R,Independent,Male,Yes,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,4,2R,Democrat,Female,No,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,5,3R,Independent,Female,No,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,5,N,Republican,Male,Yes,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,6,2D,Republican,Male,Yes,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,6,3D,Democrat,Female,No,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,7,1D,Democrat,Male,No,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,7,2R,Republican,Female,Yes,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,8,2D,Democrat,Female,No,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,8,1D,Independent,Male,Yes,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,9,2D,Democrat,Female,Yes,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,9,2R,Independent,Male,No,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,10,1D,Independent,Female,Yes,1,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,10,1R,Democrat,Male,No,0,42,Male,Other,Full-Time
295,5,9,1,,1,,81,0,1,1,2,2,2,2,1,1,1,1,2,1,1,11,1R,Republican,Female,Yes,0,42,Male,Other,Full-Time
